Date,USDEUR Crncy
1999-01-01,0.8475
1999-01-04,0.8448
1999-01-05,0.8502
1999-01-06,0.86
1999-01-07,0.8538
1999-01-08,0.8632
1999-01-11,0.87
1999-01-12,0.865
1999-01-13,0.857
1999-01-14,0.8554
1999-01-15,0.8654
1999-01-18,0.8611
1999-01-19,0.8624
1999-01-20,0.8647
1999-01-21,0.8619
1999-01-22,0.863
1999-01-25,0.8669
1999-01-26,0.865
1999-01-27,0.8737
1999-01-28,0.8757
1999-01-29,0.8801
1999-02-01,0.8843
1999-02-02,0.881
1999-02-03,0.8839
1999-02-04,0.8818
1999-02-05,0.8876
1999-02-08,0.8831
1999-02-09,0.8838
1999-02-10,0.8829
1999-02-11,0.8909
1999-02-12,0.8843
1999-02-15,0.8909
1999-02-16,0.8921
1999-02-17,0.889
1999-02-18,0.8933
1999-02-19,0.9034
1999-02-22,0.9073
1999-02-23,0.9085
1999-02-24,0.9085
1999-02-25,0.9062
1999-02-26,0.9067
1999-03-01,0.9181
1999-03-02,0.9139
1999-03-03,0.9195
1999-03-04,0.926
1999-03-05,0.924
1999-03-08,0.9184
1999-03-09,0.919
1999-03-10,0.9138
1999-03-11,0.9056
1999-03-12,0.917
1999-03-15,0.9147
1999-03-16,0.9094
1999-03-17,0.9089
1999-03-18,0.9114
1999-03-19,0.9178
1999-03-22,0.9168
1999-03-23,0.918
1999-03-24,0.9199
1999-03-25,0.9226
1999-03-26,0.9259
1999-03-29,0.9318
1999-03-30,0.9318
1999-03-31,0.9292
1999-04-01,0.9264
1999-04-02,0.9271
1999-04-05,0.9335
1999-04-06,0.9234
1999-04-07,0.9281
1999-04-08,0.9309
1999-04-09,0.9262
1999-04-12,0.9256
1999-04-13,0.9275
1999-04-14,0.9258
1999-04-15,0.9334
1999-04-16,0.9341
1999-04-19,0.9381
1999-04-20,0.9411
1999-04-21,0.9448
1999-04-22,0.9393
1999-04-23,0.9435
1999-04-26,0.9443
1999-04-27,0.9379
1999-04-28,0.9415
1999-04-29,0.9427
1999-04-30,0.9461
1999-05-03,0.9463
1999-05-04,0.9407
1999-05-05,0.9292
1999-05-06,0.9266
1999-05-07,0.9296
1999-05-10,0.9275
1999-05-11,0.9334
1999-05-12,0.9393
1999-05-13,0.9384
1999-05-14,0.9382
1999-05-17,0.937
1999-05-18,0.9369
1999-05-19,0.9378
1999-05-20,0.9414
1999-05-21,0.9447
1999-05-24,0.9428
1999-05-25,0.9413
1999-05-26,0.9576
1999-05-27,0.9594
1999-05-28,0.9589
1999-05-31,0.9597
1999-06-01,0.9571
1999-06-02,0.9653
1999-06-03,0.9685
1999-06-04,0.9637
1999-06-07,0.9682
1999-06-08,0.9555
1999-06-09,0.9555
1999-06-10,0.9539
1999-06-11,0.9507
1999-06-14,0.9594
1999-06-15,0.959
1999-06-16,0.9701
1999-06-17,0.9668
1999-06-18,0.9617
1999-06-21,0.9665
1999-06-22,0.9685
1999-06-23,0.9674
1999-06-24,0.9603
1999-06-25,0.9588
1999-06-28,0.968
1999-06-29,0.9691
1999-06-30,0.9661
1999-07-01,0.9775
1999-07-02,0.9757
1999-07-05,0.9782
1999-07-06,0.9769
1999-07-07,0.9783
1999-07-08,0.9783
1999-07-09,0.9808
1999-07-12,0.9857
1999-07-13,0.9833
1999-07-14,0.9865
1999-07-15,0.9814
1999-07-16,0.9803
1999-07-19,0.9696
1999-07-20,0.9615
1999-07-21,0.9524
1999-07-22,0.9517
1999-07-23,0.9519
1999-07-26,0.9392
1999-07-27,0.9405
1999-07-28,0.9379
1999-07-29,0.9324
1999-07-30,0.9335
1999-08-02,0.9354
1999-08-03,0.9363
1999-08-04,0.928
1999-08-05,0.9295
1999-08-06,0.9308
1999-08-09,0.9331
1999-08-10,0.9337
1999-08-11,0.9383
1999-08-12,0.9369
1999-08-13,0.9463
1999-08-16,0.9451
1999-08-17,0.9517
1999-08-18,0.9506
1999-08-19,0.9395
1999-08-20,0.937
1999-08-23,0.9532
1999-08-24,0.9484
1999-08-25,0.9593
1999-08-26,0.9567
1999-08-27,0.9557
1999-08-30,0.9539
1999-08-31,0.9464
1999-09-01,0.945
1999-09-02,0.9355
1999-09-03,0.9422
1999-09-06,0.9456
1999-09-07,0.9446
1999-09-08,0.9436
1999-09-09,0.9489
1999-09-10,0.9639
1999-09-13,0.9592
1999-09-14,0.9654
1999-09-15,0.9607
1999-09-16,0.963
1999-09-17,0.9594
1999-09-20,0.9656
1999-09-21,0.9531
1999-09-22,0.9579
1999-09-23,0.952
1999-09-24,0.9579
1999-09-27,0.9558
1999-09-28,0.9501
1999-09-29,0.9394
1999-09-30,0.936
1999-10-01,0.9324
1999-10-04,0.9314
1999-10-05,0.9314
1999-10-06,0.9357
1999-10-07,0.9331
1999-10-08,0.9405
1999-10-11,0.94
1999-10-12,0.9283
1999-10-13,0.9254
1999-10-14,0.9279
1999-10-15,0.9179
1999-10-18,0.9248
1999-10-19,0.9238
1999-10-20,0.9302
1999-10-21,0.9258
1999-10-22,0.9355
1999-10-25,0.9368
1999-10-26,0.944
1999-10-27,0.9508
1999-10-28,0.9514
1999-10-29,0.948
1999-11-01,0.9512
1999-11-02,0.9499
1999-11-03,0.9534
1999-11-04,0.9639
1999-11-05,0.9596
1999-11-08,0.963
1999-11-09,0.9612
1999-11-10,0.9572
1999-11-11,0.961
1999-11-12,0.9692
1999-11-15,0.9678
1999-11-16,0.9706
1999-11-17,0.9601
1999-11-18,0.9712
1999-11-19,0.9709
1999-11-22,0.9689
1999-11-23,0.9729
1999-11-24,0.9818
1999-11-25,0.9824
1999-11-26,0.984
1999-11-29,0.9897
1999-11-30,0.9908
1999-12-01,0.9914
1999-12-02,0.9987
1999-12-03,0.9982
1999-12-06,0.9777
1999-12-07,0.9752
1999-12-08,0.973
1999-12-09,0.979
1999-12-10,0.9868
1999-12-13,0.9858
1999-12-14,0.9942
1999-12-15,0.993
1999-12-16,0.9833
1999-12-17,0.9913
1999-12-20,0.9869
1999-12-21,0.9916
1999-12-22,0.9907
1999-12-23,0.9846
1999-12-24,0.9891
1999-12-27,0.9869
1999-12-28,0.993
1999-12-29,0.9949
1999-12-30,0.9914
1999-12-31,0.9938
2000-01-03,0.9763
2000-01-04,0.9713
2000-01-05,0.9689
2000-01-06,0.9682
2000-01-07,0.9713
2000-01-10,0.975
2000-01-11,0.9675
2000-01-12,0.97
2000-01-13,0.9748
2000-01-14,0.9879
2000-01-17,0.9879
2000-01-18,0.9865
2000-01-19,0.9869
2000-01-20,0.9835
2000-01-21,0.9903
2000-01-24,0.9929
2000-01-25,0.9991
2000-01-26,0.9981
2000-01-27,1.0119
2000-01-28,1.026
2000-01-31,1.0302
2000-02-01,1.0298
2000-02-02,1.0241
2000-02-03,1.0107
2000-02-04,1.0171
2000-02-07,1.0188
2000-02-08,1.0147
2000-02-09,1.0058
2000-02-10,1.0148
2000-02-11,1.0127
2000-02-14,1.0222
2000-02-15,1.0188
2000-02-16,1.0139
2000-02-17,1.0124
2000-02-18,1.0164
2000-02-21,1.0125
2000-02-22,0.9962
2000-02-23,0.9964
2000-02-24,1.0081
2000-02-25,1.0257
2000-02-28,1.03
2000-02-29,1.0371
2000-03-01,1.0281
2000-03-02,1.0356
2000-03-03,1.0432
2000-03-06,1.0432
2000-03-07,1.0434
2000-03-08,1.0406
2000-03-09,1.0342
2000-03-10,1.0377
2000-03-13,1.0371
2000-03-14,1.0324
2000-03-15,1.0342
2000-03-16,1.0314
2000-03-17,1.0287
2000-03-20,1.028
2000-03-21,1.04
2000-03-22,1.0406
2000-03-23,1.0293
2000-03-24,1.0226
2000-03-27,1.0339
2000-03-28,1.0411
2000-03-29,1.0511
2000-03-30,1.0403
2000-03-31,1.0466
2000-04-03,1.0468
2000-04-04,1.0421
2000-04-05,1.039
2000-04-06,1.0434
2000-04-07,1.0468
2000-04-10,1.0387
2000-04-11,1.0425
2000-04-12,1.0428
2000-04-13,1.05
2000-04-14,1.0393
2000-04-17,1.0496
2000-04-18,1.0579
2000-04-19,1.0636
2000-04-20,1.0668
2000-04-21,1.0655
2000-04-24,1.0661
2000-04-25,1.086
2000-04-26,1.0828
2000-04-27,1.099
2000-04-28,1.0966
2000-05-01,1.0919
2000-05-02,1.0989
2000-05-03,1.1176
2000-05-04,1.1242
2000-05-05,1.1148
2000-05-08,1.114
2000-05-09,1.1019
2000-05-10,1.1028
2000-05-11,1.1091
2000-05-12,1.0873
2000-05-15,1.0975
2000-05-16,1.1107
2000-05-17,1.1162
2000-05-18,1.1178
2000-05-19,1.1142
2000-05-22,1.1073
2000-05-23,1.1024
2000-05-24,1.1057
2000-05-25,1.0971
2000-05-26,1.0742
2000-05-29,1.0792
2000-05-30,1.0752
2000-05-31,1.0661
2000-06-01,1.0739
2000-06-02,1.0567
2000-06-05,1.055
2000-06-06,1.0473
2000-06-07,1.0393
2000-06-08,1.046
2000-06-09,1.0487
2000-06-12,1.0484
2000-06-13,1.0421
2000-06-14,1.044
2000-06-15,1.0474
2000-06-16,1.0363
2000-06-19,1.0453
2000-06-20,1.0473
2000-06-21,1.0591
2000-06-22,1.0689
2000-06-23,1.0685
2000-06-26,1.0673
2000-06-27,1.0572
2000-06-28,1.0637
2000-06-29,1.0504
2000-06-30,1.0499
2000-07-03,1.0524
2000-07-04,1.0512
2000-07-05,1.0499
2000-07-06,1.0519
2000-07-07,1.0544
2000-07-10,1.0468
2000-07-11,1.0496
2000-07-12,1.0611
2000-07-13,1.067
2000-07-14,1.0655
2000-07-17,1.0677
2000-07-18,1.0813
2000-07-19,1.0815
2000-07-20,1.0717
2000-07-21,1.0673
2000-07-24,1.071
2000-07-25,1.0655
2000-07-26,1.0607
2000-07-27,1.0733
2000-07-28,1.0834
2000-07-31,1.0792
2000-08-01,1.0933
2000-08-02,1.0946
2000-08-03,1.1036
2000-08-04,1.101
2000-08-07,1.1024
2000-08-08,1.1084
2000-08-09,1.1104
2000-08-10,1.101
2000-08-11,1.1079
2000-08-14,1.1042
2000-08-15,1.0947
2000-08-16,1.0916
2000-08-17,1.0915
2000-08-18,1.1033
2000-08-21,1.109
2000-08-22,1.1156
2000-08-23,1.109
2000-08-24,1.1085
2000-08-25,1.1085
2000-08-28,1.1109
2000-08-29,1.121
2000-08-30,1.1186
2000-08-31,1.1264
2000-09-01,1.1115
2000-09-04,1.1138
2000-09-05,1.1232
2000-09-06,1.1492
2000-09-07,1.1477
2000-09-08,1.1531
2000-09-11,1.1659
2000-09-12,1.1574
2000-09-13,1.1636
2000-09-14,1.1569
2000-09-15,1.1705
2000-09-18,1.1714
2000-09-19,1.1752
2000-09-20,1.1774
2000-09-21,1.1629
2000-09-22,1.1408
2000-09-25,1.1435
2000-09-26,1.1328
2000-09-27,1.132
2000-09-28,1.1375
2000-09-29,1.1329
2000-10-02,1.1399
2000-10-03,1.1419
2000-10-04,1.1434
2000-10-05,1.1506
2000-10-06,1.1515
2000-10-09,1.1511
2000-10-10,1.1473
2000-10-11,1.1517
2000-10-12,1.1587
2000-10-13,1.1682
2000-10-16,1.1767
2000-10-17,1.1705
2000-10-18,1.192
2000-10-19,1.1854
2000-10-20,1.1875
2000-10-23,1.197
2000-10-24,1.1963
2000-10-25,1.2089
2000-10-26,1.2044
2000-10-27,1.1915
2000-10-30,1.1889
2000-10-31,1.178
2000-11-01,1.1612
2000-11-02,1.165
2000-11-03,1.1539
2000-11-06,1.1594
2000-11-07,1.1628
2000-11-08,1.1689
2000-11-09,1.1539
2000-11-10,1.1633
2000-11-13,1.1667
2000-11-14,1.166
2000-11-15,1.1662
2000-11-16,1.1721
2000-11-17,1.1795
2000-11-20,1.1745
2000-11-21,1.1848
2000-11-22,1.1825
2000-11-23,1.1915
2000-11-24,1.1933
2000-11-27,1.1725
2000-11-28,1.1684
2000-11-29,1.1658
2000-11-30,1.1456
2000-12-01,1.1365
2000-12-04,1.1291
2000-12-05,1.1365
2000-12-06,1.1211
2000-12-07,1.1255
2000-12-08,1.1251
2000-12-11,1.1386
2000-12-12,1.1371
2000-12-13,1.1403
2000-12-14,1.1207
2000-12-15,1.1153
2000-12-18,1.1161
2000-12-19,1.1169
2000-12-20,1.0997
2000-12-21,1.091
2000-12-22,1.0832
2000-12-25,1.0803
2000-12-26,1.0749
2000-12-27,1.0739
2000-12-28,1.0757
2000-12-29,1.0608
2001-01-01,1.0612
2001-01-02,1.0508
2001-01-03,1.0776
2001-01-04,1.0532
2001-01-05,1.0449
2001-01-08,1.0563
2001-01-09,1.06
2001-01-10,1.0672
2001-01-11,1.0505
2001-01-12,1.0512
2001-01-15,1.0616
2001-01-16,1.0608
2001-01-17,1.0686
2001-01-18,1.0604
2001-01-19,1.0704
2001-01-22,1.0653
2001-01-23,1.0686
2001-01-24,1.0827
2001-01-25,1.0818
2001-01-26,1.0818
2001-01-29,1.0903
2001-01-30,1.079
2001-01-31,1.0677
2001-02-01,1.0652
2001-02-02,1.0679
2001-02-05,1.0667
2001-02-06,1.0741
2001-02-07,1.077
2001-02-08,1.0899
2001-02-09,1.082
2001-02-12,1.0727
2001-02-13,1.086
2001-02-14,1.0893
2001-02-15,1.1046
2001-02-16,1.0929
2001-02-19,1.0853
2001-02-20,1.0972
2001-02-21,1.0988
2001-02-22,1.1064
2001-02-23,1.0898
2001-02-26,1.0977
2001-02-27,1.0898
2001-02-28,1.0827
2001-03-01,1.0748
2001-03-02,1.0686
2001-03-05,1.0769
2001-03-06,1.071
2001-03-07,1.0758
2001-03-08,1.0718
2001-03-09,1.072
2001-03-12,1.0763
2001-03-13,1.0927
2001-03-14,1.0972
2001-03-15,1.1143
2001-03-16,1.1138
2001-03-19,1.1112
2001-03-20,1.0996
2001-03-21,1.1154
2001-03-22,1.1246
2001-03-23,1.1237
2001-03-26,1.1154
2001-03-27,1.1188
2001-03-28,1.1279
2001-03-29,1.1337
2001-03-30,1.1406
2001-04-02,1.1374
2001-04-03,1.1141
2001-04-04,1.1098
2001-04-05,1.1151
2001-04-06,1.106
2001-04-09,1.1152
2001-04-10,1.1251
2001-04-11,1.1263
2001-04-12,1.1203
2001-04-13,1.1259
2001-04-16,1.1247
2001-04-17,1.1319
2001-04-18,1.1319
2001-04-19,1.1142
2001-04-20,1.1084
2001-04-23,1.1158
2001-04-24,1.1183
2001-04-25,1.1142
2001-04-26,1.1069
2001-04-27,1.1213
2001-04-30,1.1247
2001-05-01,1.1202
2001-05-02,1.1187
2001-05-03,1.1237
2001-05-04,1.1204
2001-05-07,1.1232
2001-05-08,1.1299
2001-05-09,1.1283
2001-05-10,1.1346
2001-05-11,1.1425
2001-05-14,1.144
2001-05-15,1.1383
2001-05-16,1.1325
2001-05-17,1.1328
2001-05-18,1.1346
2001-05-21,1.1405
2001-05-22,1.1555
2001-05-23,1.1671
2001-05-24,1.1674
2001-05-25,1.1613
2001-05-28,1.1624
2001-05-29,1.1689
2001-05-30,1.1671
2001-05-31,1.183
2001-06-01,1.1799
2001-06-04,1.1825
2001-06-05,1.171
2001-06-06,1.1795
2001-06-07,1.1752
2001-06-08,1.1758
2001-06-11,1.1871
2001-06-12,1.1716
2001-06-13,1.1692
2001-06-14,1.1596
2001-06-15,1.1614
2001-06-18,1.1617
2001-06-19,1.171
2001-06-20,1.17
2001-06-21,1.1701
2001-06-22,1.166
2001-06-25,1.164
2001-06-26,1.1581
2001-06-27,1.1632
2001-06-28,1.1846
2001-06-29,1.1779
2001-07-02,1.1795
2001-07-03,1.1787
2001-07-04,1.1816
2001-07-05,1.1956
2001-07-06,1.1798
2001-07-09,1.1765
2001-07-10,1.1696
2001-07-11,1.1644
2001-07-12,1.1715
2001-07-13,1.17
2001-07-16,1.1734
2001-07-17,1.1635
2001-07-18,1.1448
2001-07-19,1.1484
2001-07-20,1.148
2001-07-23,1.1507
2001-07-24,1.1443
2001-07-25,1.1347
2001-07-26,1.1393
2001-07-27,1.1397
2001-07-30,1.1439
2001-07-31,1.141
2001-08-01,1.1351
2001-08-02,1.1317
2001-08-03,1.1307
2001-08-06,1.1347
2001-08-07,1.1393
2001-08-08,1.1358
2001-08-09,1.1207
2001-08-10,1.1193
2001-08-13,1.1154
2001-08-14,1.1072
2001-08-15,1.0941
2001-08-16,1.0971
2001-08-17,1.0891
2001-08-20,1.0936
2001-08-21,1.0891
2001-08-22,1.0936
2001-08-23,1.0928
2001-08-24,1.0939
2001-08-27,1.0971
2001-08-28,1.0954
2001-08-29,1.1002
2001-08-30,1.0916
2001-08-31,1.0961
2001-09-03,1.1019
2001-09-04,1.125
2001-09-05,1.128
2001-09-06,1.1164
2001-09-07,1.1019
2001-09-10,1.1136
2001-09-11,1.0952
2001-09-12,1.103
2001-09-13,1.0977
2001-09-14,1.0861
2001-09-17,1.0814
2001-09-18,1.0786
2001-09-19,1.0791
2001-09-20,1.0779
2001-09-21,1.093
2001-09-24,1.0904
2001-09-25,1.0837
2001-09-26,1.0833
2001-09-27,1.089
2001-09-28,1.0972
2001-10-01,1.0899
2001-10-02,1.0883
2001-10-03,1.0935
2001-10-04,1.0896
2001-10-05,1.089
2001-10-08,1.0864
2001-10-09,1.0951
2001-10-10,1.0977
2001-10-11,1.1083
2001-10-12,1.0971
2001-10-15,1.0999
2001-10-16,1.1008
2001-10-17,1.1067
2001-10-18,1.1073
2001-10-19,1.1121
2001-10-22,1.1211
2001-10-23,1.123
2001-10-24,1.1183
2001-10-25,1.1204
2001-10-26,1.1198
2001-10-29,1.1045
2001-10-30,1.1055
2001-10-31,1.1105
2001-11-01,1.108
2001-11-02,1.1078
2001-11-05,1.114
2001-11-06,1.1177
2001-11-07,1.1141
2001-11-08,1.1206
2001-11-09,1.1187
2001-11-12,1.1191
2001-11-13,1.1351
2001-11-14,1.1334
2001-11-15,1.1342
2001-11-16,1.1308
2001-11-19,1.1375
2001-11-20,1.1321
2001-11-21,1.1382
2001-11-22,1.1391
2001-11-23,1.139
2001-11-26,1.136
2001-11-27,1.132
2001-11-28,1.1265
2001-11-29,1.1268
2001-11-30,1.1156
2001-12-03,1.1222
2001-12-04,1.1228
2001-12-05,1.1257
2001-12-06,1.1169
2001-12-07,1.1233
2001-12-10,1.1227
2001-12-11,1.1204
2001-12-12,1.113
2001-12-13,1.1191
2001-12-14,1.1063
2001-12-17,1.1085
2001-12-18,1.1063
2001-12-19,1.1107
2001-12-20,1.1111
2001-12-21,1.1246
2001-12-24,1.1403
2001-12-25,1.138
2001-12-26,1.1355
2001-12-27,1.1326
2001-12-28,1.1293
2001-12-31,1.1242
2002-01-01,1.1242
2002-01-02,1.1071
2002-01-03,1.1125
2002-01-04,1.1174
2002-01-07,1.1197
2002-01-08,1.1196
2002-01-09,1.122
2002-01-10,1.1216
2002-01-11,1.1206
2002-01-14,1.1183
2002-01-15,1.132
2002-01-16,1.1324
2002-01-17,1.1347
2002-01-18,1.1302
2002-01-21,1.1316
2002-01-22,1.1273
2002-01-23,1.1384
2002-01-24,1.1387
2002-01-25,1.1561
2002-01-28,1.1606
2002-01-29,1.1551
2002-01-30,1.161
2002-01-31,1.1636
2002-02-01,1.1604
2002-02-04,1.1497
2002-02-05,1.1525
2002-02-06,1.1529
2002-02-07,1.1492
2002-02-08,1.1465
2002-02-11,1.1408
2002-02-12,1.1405
2002-02-13,1.1482
2002-02-14,1.1446
2002-02-15,1.145
2002-02-18,1.1488
2002-02-19,1.1412
2002-02-20,1.1497
2002-02-21,1.1489
2002-02-22,1.1422
2002-02-25,1.1501
2002-02-26,1.1574
2002-02-27,1.1554
2002-02-28,1.1502
2002-03-01,1.1554
2002-03-04,1.1505
2002-03-05,1.1472
2002-03-06,1.1409
2002-03-07,1.1343
2002-03-08,1.143
2002-03-11,1.1426
2002-03-12,1.1418
2002-03-13,1.1416
2002-03-14,1.1331
2002-03-15,1.1328
2002-03-18,1.1328
2002-03-19,1.1333
2002-03-20,1.1293
2002-03-21,1.1328
2002-03-22,1.1391
2002-03-25,1.1403
2002-03-26,1.1405
2002-03-27,1.1461
2002-03-28,1.1478
2002-03-29,1.1472
2002-04-01,1.1356
2002-04-02,1.1371
2002-04-03,1.1351
2002-04-04,1.1383
2002-04-05,1.1386
2002-04-08,1.1429
2002-04-09,1.1349
2002-04-10,1.1361
2002-04-11,1.1333
2002-04-12,1.1371
2002-04-15,1.137
2002-04-16,1.1329
2002-04-17,1.1231
2002-04-18,1.1222
2002-04-19,1.1203
2002-04-22,1.1244
2002-04-23,1.1255
2002-04-24,1.1202
2002-04-25,1.1136
2002-04-26,1.1088
2002-04-29,1.1071
2002-04-30,1.1105
2002-05-01,1.1033
2002-05-02,1.1072
2002-05-03,1.0902
2002-05-06,1.089
2002-05-07,1.0931
2002-05-08,1.1055
2002-05-09,1.0997
2002-05-10,1.0941
2002-05-13,1.0964
2002-05-14,1.1079
2002-05-15,1.0966
2002-05-16,1.0978
2002-05-17,1.0866
2002-05-20,1.0855
2002-05-21,1.087
2002-05-22,1.0799
2002-05-23,1.0857
2002-05-24,1.086
2002-05-27,1.0862
2002-05-28,1.0769
2002-05-29,1.0695
2002-05-30,1.0672
2002-05-31,1.0704
2002-06-03,1.0617
2002-06-04,1.0645
2002-06-05,1.065
2002-06-06,1.0555
2002-06-07,1.0599
2002-06-10,1.0588
2002-06-11,1.0547
2002-06-12,1.0599
2002-06-13,1.06
2002-06-14,1.057
2002-06-17,1.0584
2002-06-18,1.0508
2002-06-19,1.0441
2002-06-20,1.0365
2002-06-21,1.03
2002-06-24,1.0302
2002-06-25,1.0208
2002-06-26,1.0177
2002-06-27,1.0118
2002-06-28,1.0086
2002-07-01,1.0083
2002-07-02,1.0137
2002-07-03,1.0199
2002-07-04,1.0218
2002-07-05,1.0281
2002-07-08,1.0093
2002-07-09,1.0069
2002-07-10,1.0108
2002-07-11,1.0124
2002-07-12,1.0087
2002-07-15,0.9973
2002-07-16,0.9884
2002-07-17,0.9927
2002-07-18,0.9885
2002-07-19,0.9885
2002-07-22,0.9915
2002-07-23,1.0113
2002-07-24,1.0043
2002-07-25,0.9952
2002-07-26,1.0137
2002-07-29,1.019
2002-07-30,1.0173
2002-07-31,1.0229
2002-08-01,1.0157
2002-08-02,1.0135
2002-08-05,1.0202
2002-08-06,1.0352
2002-08-07,1.026
2002-08-08,1.034
2002-08-09,1.0308
2002-08-12,1.0218
2002-08-13,1.0166
2002-08-14,1.0223
2002-08-15,1.0187
2002-08-16,1.0155
2002-08-19,1.0247
2002-08-20,1.0217
2002-08-21,1.0194
2002-08-22,1.0322
2002-08-23,1.0276
2002-08-26,1.029
2002-08-27,1.0176
2002-08-28,1.0219
2002-08-29,1.0163
2002-08-30,1.018
2002-09-02,1.0157
2002-09-03,1.0025
2002-09-04,1.0082
2002-09-05,1.0085
2002-09-06,1.0184
2002-09-09,1.0208
2002-09-10,1.0259
2002-09-11,1.0245
2002-09-12,1.0188
2002-09-13,1.029
2002-09-16,1.0321
2002-09-17,1.0267
2002-09-18,1.0227
2002-09-19,1.0129
2002-09-20,1.0177
2002-09-23,1.0219
2002-09-24,1.0185
2002-09-25,1.0242
2002-09-26,1.0233
2002-09-27,1.0197
2002-09-30,1.0136
2002-10-01,1.0177
2002-10-02,1.0136
2002-10-03,1.0121
2002-10-04,1.0217
2002-10-07,1.0174
2002-10-08,1.0213
2002-10-09,1.0099
2002-10-10,1.014
2002-10-11,1.0127
2002-10-14,1.013
2002-10-15,1.0185
2002-10-16,1.0195
2002-10-17,1.0302
2002-10-18,1.0294
2002-10-21,1.0271
2002-10-22,1.0229
2002-10-23,1.0253
2002-10-24,1.0226
2002-10-25,1.0248
2002-10-28,1.0163
2002-10-29,1.0172
2002-10-30,1.0163
2002-10-31,1.0098
2002-11-01,1.0034
2002-11-04,1.002
2002-11-05,1.0002
2002-11-06,0.9961
2002-11-07,0.9904
2002-11-08,0.987
2002-11-11,0.9893
2002-11-12,0.9872
2002-11-13,0.9917
2002-11-14,0.9959
2002-11-15,0.9903
2002-11-18,0.991
2002-11-19,0.9976
2002-11-20,0.9987
2002-11-21,0.9974
2002-11-22,1.0032
2002-11-25,1.0078
2002-11-26,1.0063
2002-11-27,1.0098
2002-11-28,1.0063
2002-11-29,1.0057
2002-12-02,1.0032
2002-12-03,1.0028
2002-12-04,0.9991
2002-12-05,0.9994
2002-12-06,0.991
2002-12-09,0.9892
2002-12-10,0.9919
2002-12-11,0.9914
2002-12-12,0.9817
2002-12-13,0.9765
2002-12-16,0.9782
2002-12-17,0.9731
2002-12-18,0.9729
2002-12-19,0.9736
2002-12-20,0.9731
2002-12-23,0.974
2002-12-24,0.9709
2002-12-25,0.9691
2002-12-26,0.9635
2002-12-27,0.9607
2002-12-30,0.9531
2002-12-31,0.9529
2003-01-01,0.953
2003-01-02,0.9654
